date,Distance,Angle,Motion,Velocity,OT
560,11.586409922717822,10.090603374753805,1,0.20191353172712745,158
561,11.75578505197975,13.177755161726633,1,0.16937512926192788,160
562,11.79000380482391,14.439867594776368,0,0.03421875284415954,161
563,11.801703694362157,15.329438878885078,0,0.011699889538247632,164
564,11.791531964079327,15.796963867176935,0,-0.010171730282829472,171
565,11.938416333330464,16.096514452029677,1,0.09162917622788669,173
566,11.913058995694751,15.881536152466605,0,-0.023301388443583093,174
567,11.873190347939692,15.785781612286286,0,-0.04822092338435624,174
568,11.88724184829814,15.566399255620098,0,0.011327187169579034,173
569,11.828050464818997,15.545704479560111,-1,-0.059191383479143767,175
570,11.713888689773514,15.193639759398128,-1,-0.14492201912999292,173
571,11.913622498019365,14.733929863001123,1,0.19973380824585085,171
572,12.658254448153784,13.47667592164518,1,0.6411849502491798,171
573,13.144179228146937,12.388754800417727,1,0.623798516678491,168
574,13.584779673160893,11.076926839234707,1,0.33667856161146403,168
575,13.825148784825677,11.008601155244538,1,0.2853521205784997,168
576,14.253339513634863,11.124248076964978,1,0.15680596554378923,168
577,14.69221304007479,11.463564201357704,1,0.21803063162297853,166
578,14.79770222781437,11.775984341529043,1,0.086113505800828,165
579,14.726713343504105,12.151761944823043,-1,-0.07098888431026396,170
580,14.713294095393685,12.202853129753485,0,-0.013419248110420057,175
581,14.741330988480534,11.504169837082616,0,0.04643606498477837,176
582,14.721837585088492,11.32108592242116,0,-0.019493403392042197,176
583,14.786208068752341,10.836850420153523,1,0.08452984054737023,161
584,14.45732440906546,10.038280622195728,-1,-0.3126122578627637,164
585,14.102671079922294,9.4686452697563,-1,-0.35465332914316683,166
586,13.874360550323345,9.081840906373184,-1,-0.2891168792207335,169
587,13.801464877269156,8.667995498405112,-1,-0.0728956730541892,153
588,13.889009425051386,8.82161683406309,1,0.08754454778222964,167
589,13.800000065087755,9.509863354845866,-1,-0.08900935996363124,167
590,13.284982744174012,10.583368802042619,-1,-0.46032584787989705,147
591,12.498465427486193,11.257807404486126,-1,-0.786517316687819,158
